suite,dimension,function,comparator,test_level,n_pairs,statistic,p_raw,p_holm,outcome,availability
cec2017,10,12,gsk,per_function_runlevel,51,6.090000e+02,6.160330e-01,1.000000e+00,tie,ok
cec2017,10,12,agsk,per_function_runlevel,51,2.370000e+02,6.654811e-05,1.131318e-03,loss,ok
cec2017,10,12,apgsk,per_function_runlevel,51,5.560000e+02,3.181464e-01,1.000000e+00,tie,ok
cec2017,10,12,fdb-agsk,per_function_runlevel,51,3.840000e+02,9.040791e-03,7.232632e-02,tie,ok
cec2017,10,12,atmals-gsk,per_function_runlevel,51,5.060000e+02,1.423904e-01,1.000000e+00,tie,ok
cec2017,10,12,egsk,per_function_runlevel,51,4.700000e+02,7.116971e-02,7.828668e-01,tie,ok
cec2017,10,13,gsk,per_function_runlevel,51,1.600000e+01,1.366751e-09,2.870177e-08,win,ok
cec2017,10,13,agsk,per_function_runlevel,51,5.510000e+02,4.064358e-01,1.000000e+00,tie,ok
cec2017,10,13,apgsk,per_function_runlevel,51,4.750000e+02,1.178572e-01,9.428580e-01,tie,ok
cec2017,10,13,fdb-agsk,per_function_runlevel,51,4.090000e+02,1.749319e-02,1.049592e-01,tie,ok
cec2017,10,13,atmals-gsk,per_function_runlevel,51,2.050000e+02,1.801232e-05,2.881972e-04,win,ok
cec2017,10,13,egsk,per_function_runlevel,51,1.860000e+02,7.959600e-06,1.671516e-04,win,ok
cec2017,10,14,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,10,14,agsk,per_function_runlevel,51,5.000000e+01,1.361024e-02,1.361024e-01,tie,ok
cec2017,10,14,apgsk,per_function_runlevel,51,3.900000e+01,1.657650e-07,2.983769e-06,win,ok
cec2017,10,14,fdb-agsk,per_function_runlevel,51,4.100000e+01,3.946551e-04,4.341206e-03,win,ok
cec2017,10,14,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,10,14,egsk,per_function_runlevel,51,4.500000e+01,7.139966e-09,1.856391e-07,win,ok
cec2017,10,15,gsk,per_function_runlevel,51,3.760000e+02,7.242270e-03,8.690724e-02,tie,ok
cec2017,10,15,agsk,per_function_runlevel,51,5.670000e+02,3.706982e-01,1.000000e+00,tie,ok
cec2017,10,15,apgsk,per_function_runlevel,51,3.860000e+02,9.548601e-03,8.593741e-02,tie,ok
cec2017,10,15,fdb-agsk,per_function_runlevel,51,5.970000e+02,5.392403e-01,1.000000e+00,tie,ok
cec2017,10,15,atmals-gsk,per_function_runlevel,51,1.390000e+02,9.260875e-07,1.574349e-05,win,ok
cec2017,10,15,egsk,per_function_runlevel,51,2.640000e+02,1.875282e-04,3.375507e-03,win,ok
cec2017,10,16,gsk,per_function_runlevel,51,2.800000e+01,2.732681e-09,5.465362e-08,win,ok
cec2017,10,16,agsk,per_function_runlevel,51,2.460000e+02,9.463460e-05,1.514154e-03,win,ok
cec2017,10,16,apgsk,per_function_runlevel,51,2.140000e+02,2.624040e-05,3.673656e-04,win,ok
cec2017,10,16,fdb-agsk,per_function_runlevel,51,1.600000e+01,1.366751e-09,3.416878e-08,win,ok
cec2017,10,16,atmals-gsk,per_function_runlevel,51,2.700000e+01,2.580588e-09,4.903116e-08,win,ok
cec2017,10,16,egsk,per_function_runlevel,51,6.800000e+01,2.517282e-08,6.293205e-07,win,ok
cec2017,10,17,gsk,per_function_runlevel,51,1.000000e+00,5.649717e-10,1.543652e-08,win,ok
cec2017,10,17,agsk,per_function_runlevel,51,9.000000e+01,8.054127e-08,1.771908e-06,win,ok
cec2017,10,17,apgsk,per_function_runlevel,51,2.700000e+01,2.580588e-09,6.193410e-08,win,ok
cec2017,10,17,fdb-agsk,per_function_runlevel,51,4.000000e+00,6.751958e-10,1.823029e-08,win,ok
cec2017,10,17,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,10,17,egsk,per_function_runlevel,51,2.000000e+00,5.996047e-10,1.678893e-08,win,ok
cec2017,10,18,gsk,per_function_runlevel,51,6.230000e+02,7.111949e-01,1.000000e+00,tie,ok
cec2017,10,18,agsk,per_function_runlevel,51,2.890000e+02,4.636219e-04,6.490707e-03,loss,ok
cec2017,10,18,apgsk,per_function_runlevel,51,5.050000e+02,1.398578e-01,9.790046e-01,tie,ok
cec2017,10,18,fdb-agsk,per_function_runlevel,51,2.260000e+02,4.287878e-05,6.431817e-04,loss,ok
cec2017,10,18,atmals-gsk,per_function_runlevel,51,2.350000e+02,6.148302e-05,8.607622e-04,win,ok
cec2017,10,18,egsk,per_function_runlevel,51,5.700000e+02,3.859169e-01,1.000000e+00,tie,ok
cec2017,10,19,gsk,per_function_runlevel,51,4.000000e+01,5.396753e-09,1.025383e-07,win,ok
cec2017,10,19,agsk,per_function_runlevel,51,8.900000e+01,7.646257e-08,1.758639e-06,win,ok
cec2017,10,19,apgsk,per_function_runlevel,51,2.600000e+01,2.436750e-09,6.091876e-08,win,ok
cec2017,10,19,fdb-agsk,per_function_runlevel,51,1.000000e+00,5.649717e-10,1.581921e-08,win,ok
cec2017,10,19,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,10,19,egsk,per_function_runlevel,51,2.370000e+02,6.654811e-05,1.264414e-03,win,ok
cec2017,10,20,gsk,per_function_runlevel,51,1.450000e+01,8.948368e-07,1.431739e-05,win,ok
cec2017,10,20,agsk,per_function_runlevel,51,7.000000e+01,2.966794e-04,4.450192e-03,loss,ok
cec2017,10,20,apgsk,per_function_runlevel,51,9.800000e+01,1.146305e-03,1.146305e-02,loss,ok
cec2017,10,20,fdb-agsk,per_function_runlevel,51,1.430000e+02,1.436946e-02,1.005862e-01,tie,ok
cec2017,10,20,atmals-gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,10,20,egsk,per_function_runlevel,51,0.000000e+00,1.756619e-07,4.215886e-06,win,ok
cec2017,10,21,gsk,per_function_runlevel,51,1.750000e+02,3.938786e-05,5.514301e-04,win,ok
cec2017,10,21,agsk,per_function_runlevel,51,2.000000e+00,1.504095e-06,3.008190e-05,loss,ok
cec2017,10,21,apgsk,per_function_runlevel,51,1.000000e+00,9.192147e-07,1.562665e-05,loss,ok
cec2017,10,21,fdb-agsk,per_function_runlevel,51,0.000000e+00,1.235392e-06,2.223706e-05,loss,ok
cec2017,10,21,atmals-gsk,per_function_runlevel,51,3.320000e+02,7.743886e-01,1.000000e+00,tie,ok
cec2017,10,21,egsk,per_function_runlevel,51,2.750000e+02,6.303107e-03,8.824349e-02,tie,ok
cec2017,10,22,gsk,per_function_runlevel,51,0.000000e+00,2.592415e-07,4.666346e-06,win,ok
cec2017,10,22,agsk,per_function_runlevel,51,2.550000e+01,9.619700e-02,7.695760e-01,tie,ok
cec2017,10,22,apgsk,per_function_runlevel,51,2.490000e+02,1.062596e-04,1.381374e-03,loss,ok
cec2017,10,22,fdb-agsk,per_function_runlevel,51,4.900000e+01,1.264084e-06,2.223706e-05,loss,ok
cec2017,10,22,atmals-gsk,per_function_runlevel,51,4.960000e+02,3.480009e-01,1.000000e+00,tie,ok
cec2017,10,22,egsk,per_function_runlevel,51,5.000000e+00,7.767012e-04,1.224804e-02,win,ok
cec2017,10,23,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,10,23,agsk,per_function_runlevel,51,2.000000e+02,1.457180e-05,2.622925e-04,win,ok
cec2017,10,23,apgsk,per_function_runlevel,51,1.510000e+02,1.632674e-06,2.612279e-05,win,ok
cec2017,10,23,fdb-agsk,per_function_runlevel,51,1.980000e+02,1.337935e-05,2.140695e-04,win,ok
cec2017,10,23,atmals-gsk,per_function_runlevel,51,5.000000e+00,7.164009e-10,1.543652e-08,win,ok
cec2017,10,23,egsk,per_function_runlevel,51,2.320000e+02,7.655028e-04,1.224804e-02,win,ok
cec2017,10,24,gsk,per_function_runlevel,51,1.300000e+02,6.004622e-07,1.020786e-05,win,ok
cec2017,10,24,agsk,per_function_runlevel,51,1.000000e+00,5.750753e-09,1.380181e-07,loss,ok
cec2017,10,24,apgsk,per_function_runlevel,51,0.000000e+00,5.374761e-09,1.182447e-07,loss,ok
cec2017,10,24,fdb-agsk,per_function_runlevel,51,1.000000e+00,3.903547e-09,8.978158e-08,loss,ok
cec2017,10,24,atmals-gsk,per_function_runlevel,51,5.030000e+02,1.348968e-01,1.000000e+00,tie,ok
cec2017,10,24,egsk,per_function_runlevel,51,2.720000e+02,2.519480e-04,4.283116e-03,win,ok
cec2017,10,25,gsk,per_function_runlevel,51,2.255000e+02,4.808836e-03,6.251487e-02,tie,ok
cec2017,10,25,agsk,per_function_runlevel,51,1.850000e+01,5.279090e-07,1.108609e-05,loss,ok
cec2017,10,25,apgsk,per_function_runlevel,51,7.200000e+01,3.503216e-06,5.254824e-05,loss,ok
cec2017,10,25,fdb-agsk,per_function_runlevel,51,1.450000e+01,5.863518e-07,1.114068e-05,loss,ok
cec2017,10,25,atmals-gsk,per_function_runlevel,51,3.555000e+02,6.831243e-02,8.197491e-01,tie,ok
cec2017,10,25,egsk,per_function_runlevel,51,3.120000e+02,5.261944e-02,6.314333e-01,tie,ok
cec2017,10,26,gsk,per_function_runlevel,51,0.000000e+00,1.000000e+00,1.000000e+00,tie,ok
cec2017,10,26,agsk,per_function_runlevel,51,1.000000e+00,2.086253e-02,1.877628e-01,tie,ok
cec2017,10,26,apgsk,per_function_runlevel,51,0.000000e+00,7.821341e-10,2.111762e-08,loss,ok
cec2017,10,26,fdb-agsk,per_function_runlevel,51,0.000000e+00,9.572996e-05,1.148760e-03,loss,ok
cec2017,10,26,atmals-gsk,per_function_runlevel,51,0.000000e+00,1.000000e+00,1.000000e+00,tie,ok
cec2017,10,26,egsk,per_function_runlevel,51,0.000000e+00,1.000000e+00,1.000000e+00,tie,ok
cec2017,10,27,gsk,per_function_runlevel,51,2.200000e+01,1.662478e-06,2.493717e-05,win,ok
cec2017,10,27,agsk,per_function_runlevel,51,1.545000e+02,1.765514e-01,1.000000e+00,tie,ok
cec2017,10,27,apgsk,per_function_runlevel,51,3.500000e+02,4.238514e-01,1.000000e+00,tie,ok
cec2017,10,27,fdb-agsk,per_function_runlevel,51,1.260000e+02,4.024061e-04,4.341206e-03,loss,ok
cec2017,10,27,atmals-gsk,per_function_runlevel,51,1.080000e+02,5.068778e-05,7.603166e-04,win,ok
cec2017,10,27,egsk,per_function_runlevel,51,2.800000e+01,4.250395e-06,9.775908e-05,win,ok
cec2017,10,28,gsk,per_function_runlevel,51,1.000000e+00,1.000000e+00,1.000000e+00,tie,ok
cec2017,10,28,agsk,per_function_runlevel,51,8.500000e+00,3.772373e-03,4.149610e-02,loss,ok
cec2017,10,28,apgsk,per_function_runlevel,51,0.000000e+00,7.266200e-04,7.992820e-03,loss,ok
cec2017,10,28,fdb-agsk,per_function_runlevel,51,0.000000e+00,7.266200e-04,6.539580e-03,loss,ok
cec2017,10,28,atmals-gsk,per_function_runlevel,51,1.000000e+00,1.056454e-01,1.000000e+00,tie,ok
cec2017,10,28,egsk,per_function_runlevel,51,1.000000e+00,4.226780e-01,1.000000e+00,tie,ok
cec2017,10,29,gsk,per_function_runlevel,51,0.000000e+00,5.322937e-10,1.543652e-08,win,ok
cec2017,10,29,agsk,per_function_runlevel,51,4.000000e+01,5.396753e-09,1.349188e-07,win,ok
cec2017,10,29,apgsk,per_function_runlevel,51,5.700000e+01,1.385671e-08,2.771342e-07,win,ok
cec2017,10,29,fdb-agsk,per_function_runlevel,51,5.500000e+01,1.241759e-08,2.607694e-07,win,ok
cec2017,10,29,atmals-gsk,per_function_runlevel,51,2.300000e+01,2.050526e-09,4.101052e-08,win,ok
cec2017,10,29,egsk,per_function_runlevel,51,5.850000e+02,4.675667e-01,1.000000e+00,tie,ok
cec2017,10,30,gsk,per_function_runlevel,51,5.230000e+02,1.910096e-01,1.000000e+00,tie,ok
cec2017,10,30,agsk,per_function_runlevel,51,3.490000e+02,3.297312e-03,3.956775e-02,win,ok
cec2017,10,30,apgsk,per_function_runlevel,51,2.600000e+02,1.614644e-04,1.937573e-03,win,ok
cec2017,10,30,fdb-agsk,per_function_runlevel,51,2.330000e+02,5.678442e-05,7.433487e-04,win,ok
cec2017,10,30,atmals-gsk,per_function_runlevel,51,5.520000e+02,3.003104e-01,1.000000e+00,tie,ok
cec2017,10,30,egsk,per_function_runlevel,51,5.780000e+02,4.283268e-01,1.000000e+00,tie,ok
